,0,1,2,3,4,5,6,7
891,6.4,No tiene datos,Rauf Khalid,"Talat Hussain, Pat Kelman, Imran Khan","In British India, a wealthy Hindu girl, Ram Kori, runs away with a Muslim boy Noor Ali Khan and meets a mystic freedom fighter, the 'Fakir of Ippy'. He marries Noor Ali Khan and Ram Kori but her family uses its influence and create troubles for the love birds.",No tiene datos,Laaj,tt1594924
892,No tiene datos,No tiene datos,John Coghlan,"Aaron Fowler, Joshua Sikora, Michael Butterfield","After losing his memory, a former gang member tries to rebuild his life, but finds himself pulled back into his dark past.",51,Blank Slate,tt1596566
893,3.6,No tiene datos,D.K. Suresh,"Gopalakrishna Paruchuri, Paruchuri Venkateswara Rao, A.M. Rathnam","Naaga's father works in a court and wants his son to become a lawyer and hence, struggles to educate him. However, circumstances lead Naaga into the world of politics.",No tiene datos,Naaga,tt1606297
894,No tiene datos,No tiene datos,Ramesh U. Lakhiani,Bashir Babar,"This is the story of three little girls who love their father very much and are living in a paradise of their own. Their world is turned upside down and crushed, when a horrific incident changes their life forever. Their father is killed by the gangster called Rana, right in front of their eyes. They are left in the wilderness without any support or help. As the girls... Leer todo",124,Shiva Ka Insaaf,tt1661874
895,6.3,50,Sundar C.,Sundar C.Gopal Ram,"Fed up of Sakthi's hooliganism, his parents send him to the village to stay with his grandparents. There, he falls in love with Neelaveni, who is supposed to marry one of his relatives, Kattadurai.",145,Winner,tt1699525
896,5.6,No tiene datos,Kristóf Szalay,Kristóf Szalay,"The subway driver Szabó János is tired of conflicts, that so many other people across the town share the same name, so he decides to kill all of them, that he will be the only one left.",81,Nomen est Omen avagy Reszkess Szabó János!,tt1815857
897,No tiene datos,No tiene datos,Tyler Shaw,Matt Schmitt,The town that J.W. (Joe Hammerstone) lives in is in chaos. A group of ex-football players and local felons called the Mob Crew are terrorizing the town. It seems there is no chance to bring them down. The only hope is the mysterious Jake Thomas (Matt Schmitt) and even he doesn't want to be part of this situation. Jake falls in a bind and has to rise up and band everyo... Leer todo,60,The Rise of Jake Thomas: The Suburban Times Chronicles,tt1841883
898,No tiene datos,No tiene datos,Tullio Bernabei,Tullio Bernabei,No tiene datos,52,Nel cuore di Juquila Canyon,tt1867020
899,No tiene datos,No tiene datos,Khairil M. Bahar,"Khairil M. Bahar, Harvey Brooks","Rizal, a smoker, decides to quit after seeing his cousin Nizam cough up blood. The story follows his trials and tribulations as he overcomes the need for nicotine.",76,Nicotine,tt1904980
900,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,53,Budda pawâzu,tt1911546
901,7.5,40,M.J. Alhabeeb Jr.,M.J. Alhabeeb Jr.,No tiene datos,96,Borderline,tt1948536
902,6.0,No tiene datos,Prince Dhaliwal,Prince Dhaliwal,No tiene datos,124,Badla ......the revenge,tt1949120
903,2.8,No tiene datos,K.I. Sheikh,K.I. Sheikh,Dacoit Naag Singn and his daughter Ganga were deadly dangerous dacoit duo in the area of Vishaalpur. They terrorized the people so much so that police department felt helpless. Finally a top policeman Dharmveer was appointed to nab both Nagh Singh and Ganga. But fate is smiling on her. She fell in love with Ranveer and latter tide martial knot. Soon Ganga realized tha... Leer todo,114,Sabse Badi Ganga Ki Saugandh,tt2006223
904,5.7,70,Gautam Verma,"Rajat Bedi, Mithun Chakraborty, Dinesh Hingoo",A business tycoon's daughter is kidnapped by a terrorist and held for a ransom. But what the terrorist doesn't know is that they picked the wrong man to mess with.,117,Chaalbaaz,tt2009443
905,No tiene datos,80,Titus Paar,"Morgan Dure, Titus Paar","Micke is a normal teenage kid, bullied and lonely. One day he losses it and beats one of his bullies to his death. This is picked up and silenced by an underground hit-man organization. In return Micke has to leave his old life behind and work in organized crime as the mysterious organization ""HYDRA""'s new Hit-man. Awarded at the Swedish Film festival and Shown at SF ... Leer todo",100,Hydra,tt2036384
906,No tiene datos,No tiene datos,Charlie John,Charlie John,No tiene datos,No tiene datos,The Best of the Santa Monicas,tt2040533
907,No tiene datos,67,Koji Takahashi,No tiene datos,No tiene datos,71,Nova,tt2097306
908,6.5,No tiene datos,Matthew Campagna,Matthew CampagnaDarcy Stalport,No tiene datos,69,Genesi: The First Key,tt2109129
909,No tiene datos,No tiene datos,Douglas Cabot,John AbbottDoug CabotHodding Carter III,No tiene datos,60,The Men Who Would Be Viking,tt2124951
910,7.3,No tiene datos,Ryuta Tasaki,Toshiki Inoue,"In an alternate timeline, Smart Brain has accomplished its goal of world domination where the human race had diminished to near-extinction. Takumi Inui was regarded as mankind's savior until he was presumed killed by Smart Brain troops.",81,Gekijôban Kamen Raidâ 555: Paradaisu rosuto,tt2139913
911,No tiene datos,No tiene datos,Tim Scanlon,Tim Scanlon,"Detectives Will Mahoney and LT are pursued by a thought-to-be-dead drug dealer, Donnie. Donnie is on a quest for revenge from two bullets that Mahoney shot into him a year ago. In Mahoney's bullet-for-bullet world, even the good die fast.",No tiene datos,Concrete Skies,tt2144035
912,No tiene datos,No tiene datos,Ching-Hui Yeh,Ji-Shang Lu,No tiene argumento,79,Zi dan kuang biao,tt2151304
913,7.6,No tiene datos,Tsugumi Kitaura,"Keiichi Hasegawa, Hideyuki Kawakami","Once again, Musashi has encounter Ultraman Cosmos. Now Ultraman Cosmos has gained some new modes to defeat Scropis. Musashi has joined Team Sea to save the Blue Area. But there is mysterious evil monster, Sandros, who wants to destroy the Earth. Now it is up Musashi and Ultraman Cosmos to defeat Sandros and who's the other Ultraman?",77,Urutoraman Kosumosu Bui Esu Urutoraman Jiasutisu Za Fainaru Batoru,tt2243192
914,3.4,No tiene datos,N. Maharajan,Ajith Kumar,A police officer fights with the scum of the society.,168,Anjaneya,tt2386342
915,No tiene datos,No tiene datos,Harvey Brooks,Harvey Brooks,"Lloyd borrow's his stepfather's Porsche to joy ride to Philly were he meet Rebecca. Damien steals the Porsche to buy more drugs with his girlfriend Cabbage. When the two couples criss-cross paths, new destinies are forged.",76,Nicotine Whitebread,tt2456884
916,5.7,No tiene datos,Montazur Rahman Akbar,Montazur Rahman AkbarAbdullah Zahir Babu,No tiene datos,No tiene datos,Top Somrat,tt2621392
917,No tiene datos,No tiene datos,Rubén González,"Jorge Reynoso, Rodolfo de Anda, Andrea Noli",No tiene argumento,89,El perro más perro,tt2652282
918,7.3,No tiene datos,Kanti Shah,Bashir Babar,Ramu (Kalyan Ram) is very fond of his maradalu Lakshmi (Kaajal). Ramu is an uneducated guy who works in farms. Lakshmi's father is a wealthy guy and is the president of the village. their village has feuds with a neighboring village. Giri (Ajay) is from the other village and he wants to marry Lakshmi. but Lakshmi and Ramu are in love. Ramu has to win a race over giri ... Leer todo,110,Meri Ganga Ki Saugandh,tt2668938
919,No tiene datos,No tiene datos,Hemant Birje,No tiene datos,No tiene datos,No tiene datos,Rangeela No.1,tt2728362
920,No tiene datos,No tiene datos,Kishan Shah,"Bashir Babar, Anand Dehelvi, R. Kudan",The film is about two twin sisters who are against ech other. One sister is fair and the other dark skinned. Finally both get together for a common cause.,116,Gori Aur Kaali,tt2730096
921,No tiene datos,55,Donald Dowd,Donald Dowd,No tiene argumento,No tiene datos,Tempest,tt2785846
922,6.8,No tiene datos,Matin Rahman,Abdullah Zahir Babu,No tiene argumento,143,Matir Phul,tt2808284
923,5.1,No tiene datos,Atsushi Muroga,Atsushi Muroga,No tiene argumento,70,Gun Crazy 4: Requiem for a Bodyguard,tt2898898
924,5.7,No tiene datos,Atsushi Muroga,Atsushi Muroga,No tiene argumento,71,Gun Crazy 3: Traitor's Rhapsody,tt2898896
925,7.6,No tiene datos,Om Prakash Rao,"Kaviraj, V. Nagendra Prasad, R. Rajashekhar","After a man tries to woo the love of his life, they end up falling madly in love with each other. However, their relationship hits rock bottom when the girl's parents disapprove of their togetherness.",147,Partha,tt2951596
926,No tiene datos,No tiene datos,Anita Patel,No tiene datos,No tiene datos,No tiene datos,Main Hoon Angrakshak,tt3007664
927,No tiene datos,No tiene datos,Atsushi Shimizu,Takao Nitta,No tiene datos,No tiene datos,Buyûden,tt3149580
928,No tiene datos,No tiene datos,Salim Khassa,John Klein,"A dramatic contemporary action adventure movie, seeing from the backseat of a cab in a major metropolitan city. Once the sun goes down , night light begins in earnest. When our cab driver Lester picks up a fare from the street. Engaging in a risk friendly conversation , Lester watches the road and he's fair in the backseat. Suddenly, the fair pulls a 357 Magnum rubbin... Leer todo",109,Nighttime Eyes,tt3253136
929,7.2,50,Ramana,Gautam Ghosh,"Thirumalai, a mechanic, falls in love with Sweta. However, her father, the owner of a TV channel, is unhappy with their relationship. He takes Arasu help to create differences between the couple.",169,Thirumalai,tt3332304
930,No tiene datos,No tiene datos,Shinpei Hayashiya,No tiene datos,No tiene argumento,No tiene datos,Gamera 4: Shinjitsu,tt3355192
931,No tiene datos,No tiene datos,Alexis Ramirez,Alexis Ramirez,A shaolin kung fu master named Goyu has been framed by a mad man named Sosa. During his quest he fights off numerous fighters working with Sosa but no one can compete with master kung fu skills. Goyu brings justice to the shaolin land by bringing the real criminal mastermind to prison.,45,Shaolin Impact,tt3392126
932,No tiene datos,No tiene datos,Rudraraju Suresh Varma,Rudraraju Suresh Varma,No tiene datos,No tiene datos,Sambhu,tt3426090
933,No tiene datos,No tiene datos,K.S. Nageswara Rao,K.S. Nageswara RaoDasam Venkatrao,No tiene datos,No tiene datos,Inspector,tt3426148
934,No tiene datos,No tiene datos,Sagar,Sagar,"In which, Nandu (Venkat) is an orphan and he is given shelter by a police officer Surendra Babu (Prakash Raj). Over a period of time, Surendra Babu encourages Nandu to do illegal activities and then Nandu becomes local don in Charminar area. Keerthi (Abhiraami) warns the friends of Nandu who go to her college to threaten a couple who are in love. After coming to know ... Leer todo",131,Charminar,tt3426108
935,No tiene datos,No tiene datos,Murali Raju,Murali Raju,No tiene datos,No tiene datos,Karthik,tt3425072
936,No tiene datos,No tiene datos,Ángel Sancho,"Miguel Ángel Rodríguez, Andrés García Jr.Lupita Infante",No tiene argumento,No tiene datos,Morros cabrones,tt3614750
937,No tiene datos,No tiene datos,William Mayo,Jeric Raval,No tiene datos,No tiene datos,Onse,tt3661712
938,No tiene datos,No tiene datos,Michael McNamara,"Michael Mc, Namara",No tiene argumento,78,The Real Twin Dragons,tt3679304
939,5.3,No tiene datos,Montazur Rahman Akbar,Abdullah Zahir Babu,No tiene datos,No tiene datos,Kothin Shimar,tt3679170
940,No tiene datos,No tiene datos,Jason Young,"Albert Shiver Jr.Erwin Brown, Byron Savage","Three enterprising young men (J-Boogie, Smoke and Rob) own and manage a chain of Laundromats. These young men lives change as they fight the never ending battle with the temptations of falling victim to one of the Seven Deadly Sins. Like most, their lifestyles exceed their means, so they look to J-Boogie's uncle (Mills) to help supplement their income. Mills, a well-k... Leer todo",No tiene datos,Do or Die,tt3849726
941,No tiene datos,No tiene datos,Joginder Shelly,"Suroor Lucknowi, Joginder Shelly",No tiene argumento,139,Bindiya Aur Bandook Part II,tt3968066
942,No tiene datos,No tiene datos,Kanti Shah,Bashir Babar,No tiene argumento,108,Jung Ke Sholay,tt4004780
943,6.3,No tiene datos,Ataru Oikawa,"Nozomi AndôYuka Hirata, Manami Kajiwara",An all-female ensemble where Japanese women box.,75,Fight Girls,tt4019414
944,5.3,29,Sang-hee Han,"Hong Eun-hee, Kim Min-jung, Kwon Sang-woo","In Prague Of Czechoslovakia, there is a triad organization. Arlumit which is in fierce discrepancy between the Conservative party and the Reform party regarding on the new heir of the organization. Karon, Leia and Behr, the merciless killers, are hired by the Conservative party and the Reform party to root each other out. Karon and Leia of the Reform party are ordered... Leer todo",70,Project X,tt4035840
945,No tiene datos,No tiene datos,Firoz Irani,No tiene datos,No tiene datos,No tiene datos,Main Hoon Daku Rani,tt4058944
946,No tiene datos,No tiene datos,Michael Blum,Michael BlumRon HopperBill Killy,No tiene datos,81,Holocaust 2050,tt4295438
947,4.2,No tiene datos,K.S. Raveendran,"K.S. Raveendran, Muthalaya Vedimuthu","Vennila meets Satish in college and breaks his heart miserably, leading him to a coma. Next she meets Santosh, who plays a game that leaves her mystified and in love. Amar, meanwhile, is her fiance.",123,Ennai Thalatta Varuvala,tt4507090
948,No tiene datos,No tiene datos,Harry Frishberg,Harry FrishbergJason LewisMike Mello,No tiene datos,103,Terranean,tt4509476
949,No tiene datos,No tiene datos,Meena,No tiene datos,No tiene datos,No tiene datos,Meri Hukumat,tt4523724
950,6.7,No tiene datos,Meera Jasmine,No tiene datos,No tiene argumento,No tiene datos,Main Hoon Chalbaaz,tt4525938
951,No tiene datos,No tiene datos,Siva G.,SumanthGirish KarnadAshish Vidyarthi,No tiene datos,No tiene datos,The Return of Tezaab,tt4537550
952,6.3,No tiene datos,Dulal Bhowmick,"Jeet, Reshmi Ghosh, June Malia",No tiene argumento,133,Amar Mayer Shapath,tt4773122
953,No tiene datos,48,Montazur Rahman Akbar,Montazur Rahman Akbar,No tiene datos,No tiene datos,Big Boss,tt4804352
954,No tiene datos,No tiene datos,Jagapathi Babu,No tiene datos,No tiene datos,No tiene datos,Pyar Ki Ladai,tt4959190
955,4.4,No tiene datos,Jian Hong Kuo,Christopher Hatton,"In a future Singapore, CyberLink is used for communication (sometimes virtual reality), monetary transaction and records of all citizens. Headhunter Dash is commissioned to find Edward Chan. Why are so many interested in him?",103,Cyber Wars,tt0270841
956,4.9,No tiene datos,Daniel McCarthy,"Daniel Mc, Carthy","""Irish Eyes"" explores the relationship between two Irish-American brothers in Boston born to immigrant parents and raised in a rough, working class Irish neighborhood. After watching their father being gunned down in front of their eyes as children, Thomas and Sean Phelan grow up building their lives on opposite ends of the law. Thomas, the studious and responsible br... Leer todo",112,Sangre Irlandesa,tt0285624
