,0,1,2,3,4,5,6,7
6426,6.7,No tiene datos,Sean Ascroft,Karl Mather,No tiene datos,6,The Story of Bubbleboy,tt0818527
6427,7.7,72,Keith Claxton,Keith ClaxtonDavid McGillivray,No tiene datos,15,Wednesday,tt0818812
6428,7.9,No tiene datos,P.J. Germain,P.J. Germain,No tiene datos,7,1400 Hrs.,tt0818074
6429,No tiene datos,No tiene datos,Julie Guy,Gary Lynch,No tiene datos,10,No More,tt0819629
6430,6.2,No tiene datos,Paul Gerretsen,Paul GerretsenTyler Tekatch,No tiene datos,25,Josh,tt0819658
6431,No tiene datos,No tiene datos,Anthony Ferraro,"Anthony Ferraro, Eric Michael Kochmer",No tiene argumento,9,Paradise No,tt0818127
6432,6.0,No tiene datos,Alfredo Diaz Perez,Carole CourtoyCarole FranckDominic Gould,No tiene datos,18,Le bal perdu,tt0819756
6433,No tiene datos,No tiene datos,J.J. Adler,Christian Amundson,No tiene datos,12,Final Lap,tt0819098
6434,6.6,No tiene datos,Matt Chapman,Matt Chapman,"In Case of Emergency is the tale of Joe, a recovering ex-smoker who is faced with the addiction that he so badly wants to overcome.",7,In Case of Emergency,tt0819104
6435,7.4,No tiene datos,Hoku Uchiyama,Hoku Uchiyama,No tiene argumento,33,Rose,tt0818695
6436,8.3,No tiene datos,Ryan Knight,Ryan Knight,No tiene datos,7,Road of the World,tt0819119
6437,6.7,No tiene datos,Jabari Thomas,Eddie ArmesKristin Michelle Duncil,No tiene datos,15,Living for Love,tt0819782
6438,No tiene datos,No tiene datos,Landon Zakheim,Lauren RitterGus LynchJack Ritter,No tiene datos,No tiene datos,The Fabulous Felix McCabe,tt0820878
6439,6.0,No tiene datos,Jarrah Gurrie,"Fabio Costaprado, Adrian Silva, Leonard Houx",A young videographer is fascinated with filming a hunky skateboarder.,5,Cabalerno,tt0819684
6440,6.8,No tiene datos,Scott Burton,Scott Burton,A boy obsessed with comics believes every thing is possible.,10,Gravity Boy,tt0818105
6441,No tiene datos,No tiene datos,Jan Wandrag,No tiene datos,No tiene datos,15,David + Jonathan,tt0819688
6442,7.6,No tiene datos,Jonah Salander,Christophe Abiragi,"In a desperate attempt to comfort her own life, a mother sends her troubled son Gunther to a mental hospital for Electro-convulsive therapy (ECT). Once admitted, Gunther meets a doctor whose unquestioned authority becomes challenged when a nurse allows her kind nature to interfere with her ability to follow hospital protocol. In an unstable environment, the line begin... Leer todo",14,Solace,tt0820145
6443,No tiene datos,No tiene datos,Clément Cogitore,Clément Cogitore,No tiene datos,30,Chroniques,tt0820855
6444,No tiene datos,No tiene datos,Craig Cobb,Craig Cobb,Two unlikely buddies spend a day in New York in pursuit of sex and drugs.,19,Hustler WP,tt0820475
6445,7.6,No tiene datos,Dustin Feneley,Dustin Feneley,A boy explores the thin line between life and death.,15,Snow,tt0821016
6446,8.8,No tiene datos,Susan Hippen,Susan Hippen,Chloe lives with her husband in a house built from his empty liquor bottles. A mysterious intruder challenges her to free herself from her glittering prison.,17,Bottleneck,tt0818090
6447,7.7,No tiene datos,Martin Smith,Martin Smith,"Accidents is the story of Marko, who after missing out on a party with his mates, mooches around his bedroom alone. He then takes to the beach, where a chance meeting with a girl makes their lives seem better. A touching and genuine story of teenage relationships.",12,Accidents,tt0818079
6448,No tiene datos,No tiene datos,Win-Sie Tow,Win-Sie Tow,No tiene datos,10,Other Tongue,tt0818913
6449,8.7,No tiene datos,Cristine Spindler,Cindy RagoCristine Spindler,No tiene datos,18,Sirah,tt0818916
6450,No tiene datos,No tiene datos,Mike Pecci,John HartEmily McNamara,No tiene datos,No tiene datos,Flight,tt0818597
6451,No tiene datos,No tiene datos,Phuttiphong Aroonpheng,Phuttiphong Aroonpheng,No tiene argumento,24,Going to the Sea,tt0818937
6452,6.3,No tiene datos,Thymaya Payne,Thymaya Payne,"Kama, a Thai mail-order bride, moves to the U.S. with her new husband, Joseph Delaney, in search of the American dream. She soon discovers the world she hoped for is actually an emotional prison. Her only salvation is Joseph's unstable, other-worldly son, Billy. In order to escape this American nightmare, she will have to trust Billy to free her, even if it means some... Leer todo",22,Apparent Horizon,tt0818471
6453,No tiene datos,No tiene datos,Ian Hermelin,John Patrick Shanley,No tiene datos,12,The Red Coat,tt0818793
6454,7.3,No tiene datos,Ian W. Gouldstone,Ian W. Gouldstone,No tiene argumento,9,Guy 101,tt0819769
6455,7.3,No tiene datos,Björn Engström,Björn Engström,"A meeting of top-level politicians in a European city, in a time that could be the present. Defence Minister Sandra finds herself trapped in her hotel room by a woman with a gun, and a tense period of waiting begins. But what are they waiting for? And will either of them get out of the room alive?",14,Enhälligt beslut,tt0819886
6456,No tiene datos,No tiene datos,Rik Swartzwelder,Staci ArmaoAaron B. Smith,No tiene datos,8,Michigan Sky,tt0818862
6457,8.1,No tiene datos,Nicholas Lens,Nicholas Lens,No tiene datos,22,Love Is the Only Master I'll Serve,tt0818686
6458,8.3,No tiene datos,Rene Hernandez,Rene Hernandez,No tiene datos,15,Small Boxes,tt0818524
6459,No tiene datos,No tiene datos,Geoffrey Guerrero,Will FonsecaGeoffrey Guerrero,No tiene datos,No tiene datos,Here to Stay,tt0818892
6460,No tiene datos,No tiene datos,Grant Scicluna,Grant Scicluna,No tiene datos,10,Almost Ready,tt0819087
6461,7.8,No tiene datos,Ly Bolia,Ly BoliaAdam BoyerPat Cusick,No tiene datos,22,Blame Falls,tt0818742
6462,7.4,No tiene datos,Marty Shea,Ian BonnerMarty Shea,No tiene datos,12,I'm a Big Brother,tt0818772
6463,No tiene datos,20,Aaron Coffman,Aaron Coffman,No tiene datos,15,Stealing Home,tt0819935
6464,7.8,No tiene datos,Jon Garaño,Jon Garaño,No tiene datos,8,Miramar Street,tt0819913
6465,No tiene datos,43,Elissa Kennedy,Elissa Kennedy,No tiene datos,11,The Box,tt0819683
6466,7.9,No tiene datos,Steven Tagle,Steven Tagle,"Tired of waiting for the perfect man to sweep her off her feet, scientist Adena Logan constructs a wind-up robot lover in the basement of her small suburban home.",13,Model Man,tt0818911
6467,7.8,No tiene datos,Michael Licisyn,Michael Licisyn,No tiene datos,6,If Occurrence,tt0818681
6468,No tiene datos,No tiene datos,Roberto Renán,Roberto RenánEmiliano Romero,No tiene datos,8,Verano,tt0818887
6469,7.6,No tiene datos,Mark Thimijan,Mark Thimijan,"An average office worker becomes trapped in a meaningless routine. Every morning, he is forced to move aside for a larger man who will not acknowledge his existence. Inside the office, he tries to connect with a beautiful co-worker who empties the coffee pot right before he enters the breakroom. A chance encounter with a Girl who can run 600 miles per hour changes his... Leer todo",21,The Girl Who Could Run 600 Miles Per Hour,tt0820888
6470,8.2,No tiene datos,Karim Fanous,Karim FanousAdam Mourad,No tiene datos,12,Alla fein,tt0820023
6471,No tiene datos,No tiene datos,Miki Holiday,Miki Holiday,"Reggie Washington a corporate V.P. falls into depression and addiction after losing his job. When his brother Dane offers him a business proposition, the conflicts that follow, including an endless pursuit of his stolen ""lady"" leads him to appreciate the one thing he always took for granted - his soul.",25,Stolen Love,tt0821018
6472,No tiene datos,No tiene datos,María Claudia Raimondi,María Claudia Raimondi,No tiene datos,24,Huellas,tt0820092
6473,7.8,No tiene datos,Collier White,Collier White,Carissa and her friends hate cars and the people who drive them. They ride bikes instead and arm themselves with handguns to protect against road-hogs.,30,Tiny Explosions,tt0821027
6474,8.3,No tiene datos,Owen Trevor,Owen Trevor,No tiene datos,15,Wobbegong,tt0819949
6475,6.9,No tiene datos,Tze Chun,Tze Chun,A string of break-ins create a wave of paranoia in small-town suburbia.,11,Windowbreaker,tt0820170
6476,6.8,No tiene datos,Mario Iglesias,Mario Iglesias,No tiene datos,15,Madres,tt0820104
6477,5.2,No tiene datos,Matthew Reel,Matthew Reel,No tiene datos,No tiene datos,All the French Are Whores,tt0821953
6478,5.3,No tiene datos,Kelly West,Kelly West,No tiene datos,7,Time Will Tell,tt0823693
6479,4.0,No tiene datos,Ashley Fairfield,Mark Hennessy,"Georgie has had many significant moments in her life, as a professional high diver representing her country, she has many wonderful and great memories, yet it is one moment that shaped her life. As she faces competition she contemplates the event that has led to her chosen path.",6,A Quiet Spot,tt0824389
6480,6.3,38,Karen Borger,Karen Borger,"Enter a parallel universe where feminine desires hold sway. Instead of watching sex shows, as men do in our present day reality, women seek out the experience of watching men opening their hearts and singing laments of bygone times. In this world, balladeers Tex, Don and Charlie work in a dark, down-on-your-luck Song Shop selling their lovelorn songs to female voyeurs... Leer todo",No tiene datos,All Is Forgiven,tt0824280
6481,7.6,No tiene datos,Thomas Elliott,Thomas ElliottRobert HatchSherri Taylor,No tiene datos,20,Ashtide,tt0824740
6482,7.9,No tiene datos,Andrea Fellers,Andrea Fellers,No tiene argumento,No tiene datos,You Too Have Walked in My Shoes,tt0823637
6483,No tiene datos,No tiene datos,Leslie Lello,Kristin Colyer Massey,No tiene datos,6,Real vs. Reel,tt0823630
6484,6.7,No tiene datos,Frances Bathory,Frances Bathory,"A young woman, engaged to be married, suddenly commits suicide two days after her father does, leaving no note and no reasons.Her heartbroken fiancee is left with the task of writing the obituary for a woman he finds he does not know.Joey's mother Eleanor, the aristocratic matriarch leads Joey's fiancee on a wild goose chase of both her daughter and her family's histo... Leer todo",33,Scorpions & Frogs,tt0825333
6485,No tiene datos,No tiene datos,Alexander Rojas,Alexander Rojas,No tiene datos,15,Held,tt0821989
6486,8.8,87,Sun Tae Hwang,Sun Tae Hwang,"We follow a day in the lives of a Korean immigrant family, single mother and her two children as two cultures collide.",No tiene datos,On the Rocks,tt0823220
6487,8.2,No tiene datos,Filipe Medeiros,Filipe Medeiros,No tiene datos,18,Gelatin Smile,tt0823196
6488,5.8,No tiene datos,Anna-Carin Andersson,Anna-Carin Andersson,No tiene datos,5,Försvar,tt0824335
6489,5.3,No tiene datos,Jenna Friedenberg,Jenna Friedenberg,No tiene datos,13,Puerto Rican Squirrels,tt0823667
6490,No tiene datos,89,Joshua Thorson,Dale HoytKevin McGarryPatrick Palermo,No tiene datos,23,Rock and a Hard Place,tt0823724
6491,5.6,No tiene datos,Ougie Pak,Jai ChunAngelina Hong,No tiene datos,4,The 100% Perfect Girl,tt0823407
6492,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt0823632
6493,8.2,No tiene datos,Alexander Cicak,Alexander Cicak,No tiene datos,4,Lovesick Blues,tt0822391
6494,7.5,No tiene datos,Allan Tsao,Allan Tsao,"When JAMES and EMMA were 10, they buried a time capsule in his backyard before she moved away to commemorate their friendship and swore to dig it up in ten years. A decade later and James, now an American soldier in Iraq, has become a prisoner of war in Fallujah. More than anything, he wants to escape in order to see Emma again and to fulfill their promise. It's all h... Leer todo",15,Ghost Soldier,tt0824756
6495,5.9,No tiene datos,Joe Leonard,Joe Leonard,No tiene datos,22,Actors,tt0822383
6496,No tiene datos,No tiene datos,Pierre Boutros,Pierre Boutros,No tiene datos,12,Trasig idol,tt0824708
6497,4.0,No tiene datos,Claudio Sodi Zapata,No tiene datos,No tiene datos,5,"Huevos, besos brujos y mucho amor",tt0823249
6498,No tiene datos,No tiene datos,K. Marie Walters,Alan C. Beard,"Misty and Jamal Law's marriage has reached a crossroad. She seeks advice from her mother after a violent encounter and decides to leave him. Upon doing so, Misty is confronted by Jamal and their love is put to the final test.",21,A Different Light,tt0824311
6499,No tiene datos,No tiene datos,Heikki Hyvänen,Heikki HyvänenHannu OksaJaakko Rinne,No tiene datos,10,Authority,tt0823414
6500,5.9,15,Brandon Fraley,"Brandon Fraley, Jerry Katac","Isolated and surrounded by a desolate and forbidding landscape, the abandoned mill town should have been perfect. The plan was so simple. Afterward, he'd meet them here, divide up the loot, and they'd go their separate ways. But when they got there, things got complicated. There is no such thing as easy money. And it turns out the west is still wild.",17,Revolver,tt0414454
6501,6.0,64,Kevin Castro,"Beverly Brandt, Janus Cercone",A disinherited heiress winds up taking a hotel job so she can pay off her huge debts.,17,Room Service,tt0434313
6502,7.4,58,Brinton Bryan,"Brinton Bryan, Christopher S. Bryson","A dramatic piece about a dysfunctional couple who in the midst of a major argument, make decisions that will change their lives forever.",11,Silent Night,tt0457474
6503,6.1,No tiene datos,Martin Menzel,"Henner Kotte, Martin Menzel",No tiene argumento,30,Beas Vorstellung von Glück,tt0467442
6504,7.6,No tiene datos,Dominic Scott Kay,"Dominic Scott Kay, Ron Krauss","Based on a true story by Dominic Scott Kay, ""Saving Angelo"" is the heartwarming story of a boy who discovers an abandoned dog left for dead on the side of the road who he ultimately brings back to life. The boy's selfless acts continue as he secures a home for the dog in the local firehouse.",No tiene datos,Saving Angelo,tt0478259
6505,7.4,No tiene datos,Joseph Mazzello,Joseph Mazzello,Three siblings struggle to maintain control of their lives after the unexpected death of their parents thrusts them into an uncertain world of adulthood.,28,Matters of Life and Death,tt0479495
